id,species1,species2,species3
sample_439,0.706202016880437,0.293780637916283,0.0000173452032797341
sample_440,0.00122024948380154,0.000000128360060014484,0.998779622156139
sample_441,0.000178407445816562,0.999821583903579,0.00000000865060413799083
sample_442,0.000273801145594223,0.0000000465900542545765,0.999726152264351
sample_443,0.000356233016805875,0.0000000424212150380249,0.999643724561979
sample_444,0.000759658728978253,0.99924032324604,0.0000000180249813821557
sample_445,0.117618398985171,0.0000480575288855544,0.882333543485944
sample_446,0.260954607256317,0.000017477186424937,0.739027915557259
sample_447,0.964785081199074,0.0351768229421602,0.0000380958587660191
sample_448,0.000768579036031078,0.00000010533295500228,0.999231315631014
sample_449,0.0000986384835480692,0.0000000212557398047121,0.999901340260712
sample_450,0.998307201094879,0.0013158081312541,0.000376990773867012
sample_451,0.0023520599865402,0.997647874985821,0.0000000650276382783157
sample_452,0.998057274127278,0.000378196590569593,0.00156452928215241
sample_453,0.000592137777384556,0.0000000837567018186187,0.999407778465914
sample_454,0.826340143354294,0.173637566831993,0.0000222898137132231
sample_455,0.993883113365198,0.00022310145894195,0.00589378517586057
sample_456,0.989480697475505,0.00985657274134875,0.000662729783146637
sample_457,0.952621461954907,0.0000991304132501728,0.0472794076318429
sample_458,0.442303334330766,0.000144184386859893,0.557552481282374
sample_459,0.000393285408033694,0.0000000507835196490951,0.999606663808447
sample_460,0.171603480807635,0.0000392901520522402,0.828357229040313
sample_461,0.0446780894289714,0.955321114213358,0.000000796357670447853
sample_462,0.00246319654703633,0.997536756880448,0.0000000465725157865304
sample_463,0.00819944806394591,0.991800294580272,0.000000257355781597624
sample_464,0.000624943397433511,0.000000124835340382407,0.999374931767226
sample_465,0.00200274488406531,0.997997210495289,0.0000000446206452731978
sample_466,0.000209175824705763,0.999790812924128,0.0000000112511663694381
sample_467,0.709806281651289,0.0000551945970512424,0.29013852375166
sample_468,0.128052518169261,0.871944332283899,0.00000314954683976493
sample_469,0.000777989162382193,0.999221993137068,0.0000000177005497816744
sample_470,0.998580299184013,0.000793323045074914,0.000626377770912391
sample_471,0.00407055749777907,0.995929173421738,0.00000026908048286823
sample_472,0.997796510648103,0.000418766485662731,0.00178472286623445
sample_473,0.000297055301822515,0.0000000417860832649424,0.999702902912094
sample_474,0.00204015926566316,0.000000191837903357085,0.997959648896433
sample_475,0.715532491082306,0.0000565266754270043,0.284410982242267
sample_476,0.000141239645195147,0.0000000199321194202499,0.999858740422685
sample_477,0.000172574013173025,0.0000000557593618790742,0.999827370227465
sample_478,0.000208960525101518,0.0000000342784634263253,0.999791005196435
sample_479,0.0856642523871946,0.914334182740013,0.00000156487279221205
sample_480,0.0285850338395464,0.00000194604121320718,0.97141302011924
sample_481,0.97710320497003,0.0221164649698728,0.000780330060097425
sample_482,0.994928183768528,0.00410895825920585,0.000962857972266447
sample_483,0.00604608477809763,0.993953812351131,0.000000102870771444823
sample_484,0.000777200265710294,0.999222777611271,0.0000000221230185146317
sample_485,0.00133950488515298,0.000000111049948511951,0.998660384064898
sample_486,0.185322134899779,0.814670745740607,0.00000711935961374238
sample_487,0.00160983835994353,0.998390098268722,0.0000000633713342373495
sample_488,0.0540702908048235,0.0000034348498132056,0.945926274345363
sample_489,0.0155186043261898,0.984481073300078,0.000000322373732446273
sample_490,0.997885746086846,0.00190716719756139,0.000207086715593167
sample_491,0.126987782749502,0.87300988470323,0.00000233254726741487
sample_492,0.0173941353624361,0.982605514594765,0.000000350042798702188
sample_493,0.996372809788475,0.000802687948128343,0.00282450226339668
sample_494,0.985998162365516,0.0139437241981574,0.0000581134363267076
sample_495,0.86819214844775,0.131775216460141,0.0000326350921087608
sample_496,0.997286336661859,0.00232378043512539,0.000389882903015362
sample_497,0.97556729279285,0.0243734444816723,0.0000592627254774318
sample_498,0.0729330926586849,0.0000369878319121874,0.927029919509403
sample_499,0.936428105649342,0.0000864318170888623,0.0634854625335696
sample_500,0.000283693717743648,0.999716296649659,0.00000000963259770988673
sample_501,0.992200015225683,0.000170993664363918,0.00762899110995325
sample_502,0.00494823283622695,0.995051680440025,0.000000086723748070527
sample_503,0.913305577279883,0.000277082702984455,0.0864173400171324
sample_504,0.74718886538579,0.252768677669125,0.000042456945085077
sample_505,0.000421332842375011,0.0000000708989063516693,0.999578596258719
sample_506,0.350129614173692,0.649863831119981,0.00000655470632685874
sample_507,0.282808893298024,0.717158086676792,0.0000330200251835108
sample_508,0.000996389629418796,0.999003574090635,0.0000000362799465291717
sample_509,0.996271918138596,0.000229939759388506,0.00349814210201538
sample_510,0.185511789965212,0.0000360293801793917,0.814452180654608
sample_511,0.99866635769449,0.000742993909613998,0.00059064839589555
sample_512,0.00232700464883274,0.997672906977492,0.0000000883736758592003
sample_513,0.986105007837884,0.0137164113859737,0.00017858077614211
sample_514,0.997236616915344,0.00257043203124841,0.000192951053407526
sample_515,0.109700411730956,0.890297646668629,0.00000194160041505351
sample_516,0.0004238130976902,0.999576175536563,0.0000000113657464429256
sample_517,0.000420580643215915,0.999579406685842,0.0000000126709424290182
sample_518,0.0289436129047548,0.971055931872521,0.000000455222724078865
sample_519,0.00116321880416746,0.998836754078264,0.0000000271175688314148
sample_520,0.101461537020054,0.898536272048064,0.00000219093188155636
sample_521,0.0003209508096759,0.000000156477855465973,0.999678892712469
sample_522,0.000387404782863415,0.999612584044655,0.000000011172481479037
sample_523,0.863438473544169,0.0000685090987062842,0.136493017357125
sample_524,0.295451071455633,0.70452686755201,0.0000220609923575534
sample_525,0.0172917047332916,0.982707450340828,0.000000844925880599567
sample_526,0.00119206790471282,0.000000270881955551591,0.998807661213332
sample_527,0.980516853647289,0.0194202109147061,0.0000629354380044322
sample_528,0.00666805032640217,0.00000058021539449468,0.993331369458203
sample_529,0.998649902693418,0.000549715979182825,0.000800381327399222
sample_530,0.000812678591918701,0.0000000728077385139624,0.999187248600343
sample_531,0.463367441353425,0.536621854297156,0.0000107043494199182
sample_532,0.875402467062942,0.000106098828711619,0.124491434108346
sample_533,0.00208287310193531,0.997917087222926,0.0000000396751384834557
sample_534,0.994694921371035,0.00520745161519768,0.0000976270137668614
sample_535,0.981761197326552,0.00047692837069493,0.0177618743027525
sample_536,0.000420192830239186,0.0000000448110673694411,0.999579762358693
sample_537,0.624543563654234,0.375368963505045,0.0000874728407207856
sample_538,0.000197840797932234,0.0000000413546139934347,0.999802117847454
sample_539,0.00168917439002484,0.998310752168424,0.0000000734415514253034
sample_540,0.990795685365971,0.000154008953466367,0.00905030568056306
sample_541,0.00288294764101509,0.000000431007174812103,0.99711662135181
sample_542,0.053743844187809,0.00000368257793650191,0.946252473234254
sample_543,0.000767018582973069,0.999232956135334,0.000000025281692851132
sample_544,0.00134440630160583,0.998655555425327,0.0000000382730675064972
sample_545,0.105240688623775,0.00000799400363525201,0.89475131737259
sample_546,0.854192268839228,0.000137977240578373,0.145669753920194
sample_547,0.954194914433689,0.000179357616241971,0.0456257279500696
sample_548,0.0000781611405177201,0.0000000213775932902045,0.999921817481889
sample_549,0.0675595725065974,0.932438170043348,0.00000225745005477411
sample_550,0.000292324305587395,0.999707666689043,0.00000000900537002576052
sample_551,0.930440846788058,0.0695231678073868,0.0000359854045548786
sample_552,0.997721039273508,0.00067791501483645,0.0016010457116553
sample_553,0.93089884508315,0.00053123851515083,0.0685699164016995
sample_554,0.40494032525774,0.595050943577803,0.00000873116445724771
sample_555,0.0152714402467002,0.984728283592355,0.000000276160945104596
sample_556,0.722119215916972,0.0000567791474886894,0.277824004935539
sample_557,0.220294943590822,0.0000369952452018373,0.779668061163976
sample_558,0.0273786157667989,0.972620394929933,0.000000989303267742016
sample_559,0.392817376877172,0.607175652885936,0.00000697023689187188
sample_560,0.993713263925791,0.00615725752260436,0.000129478551604961
sample_561,0.777306033661399,0.000173603283740211,0.222520363054861
sample_562,0.00318839413356243,0.000000235721952579855,0.996811370144485
sample_563,0.995843146106761,0.00107969256129486,0.00307716133194436
sample_564,0.00426618132389761,0.995733740459589,0.0000000782165130596346
sample_565,0.996211218453757,0.00251841361545339,0.00127036793078955
sample_566,0.979974299428875,0.0198428466738096,0.000182853897315214
sample_567,0.000291207758064666,0.0000000325444316673498,0.999708759697504
sample_568,0.287090109884143,0.712888944438087,0.0000209456777699038
sample_569,0.00342152520866212,0.996578379072315,0.0000000957190227772467
sample_570,0.00174569304888473,0.9982542724116,0.0000000345395155274148
sample_571,0.84293927549077,0.156953013414919,0.000107711094311283
sample_572,0.969388287867247,0.030569720959286,0.0000419911734672428
sample_573,0.989288795123638,0.0106278452948686,0.0000833595814934685
sample_574,0.0623550094791757,0.937643459517562,0.00000153100326198064
sample_575,0.00088540977426499,0.999114570550864,0.000000019674870583821
sample_576,0.98638443273393,0.0135577524372361,0.0000578148288332974
sample_577,0.000965382772035934,0.999034595491181,0.0000000217367831301939
sample_578,0.000388347113353487,0.000000130042774627266,0.999611522843872
sample_579,0.117926295724929,0.882071405580959,0.00000229869411159896
sample_580,0.017003381778338,0.00000153124274032837,0.982995086978922
sample_581,0.926481056661488,0.0000929364007416734,0.0734260069377706
sample_582,0.000150168420594704,0.0000000208319653287667,0.99984981074744
sample_583,0.437143432852695,0.0000958926075529667,0.562760674539753
sample_584,0.000418028923464547,0.0000000436105794491048,0.999581927465956
sample_585,0.00060592459808709,0.999394039076473,0.0000000363254396443269
sample_586,0.000219790689886193,0.999780201207989,0.00000000810212439692355
sample_587,0.000212687839942523,0.999787302526878,0.00000000963317991053966
sample_588,0.995507787914098,0.00120717559177964,0.0032850364941228
sample_589,0.00098007097922669,0.000000355246800672074,0.999019573773973
sample_590,0.28706473679138,0.000181575599194711,0.712753687609425
sample_591,0.000113850515926948,0.0000000221865719469663,0.999886127297501
sample_592,0.995639721824131,0.004246888437327,0.00011338973854202
sample_593,0.000198123188386561,0.999801867007863,0.00000000980375064192956
sample_594,0.00820466874870298,0.000000573607386900081,0.99179475764391
sample_595,0.000127364863445826,0.0000000210233955167104,0.999872614113159
sample_596,0.00123044067532734,0.998769533903499,0.00000002542117388647
sample_597,0.751900606951418,0.248069893556267,0.0000294994923147977
sample_598,0.869936216810553,0.000223117289754155,0.129840665899693
sample_599,0.989270876378045,0.0106422465065003,0.0000868771154551812
sample_600,0.000435072942436334,0.0000000449503121782161,0.999564882107251
sample_601,0.635870485154597,0.0000479857925638658,0.364081529052839
sample_602,0.866706786193855,0.133209708994806,0.0000835048113393602
sample_603,0.0148015458414496,0.00000178563848007353,0.98519666852007
sample_604,0.00135015682289022,0.998649808407163,0.000000034769946667397
sample_605,0.0341189424716343,0.00000264827741618751,0.965878409250949
sample_606,0.0100168056654146,0.00000133576192443971,0.989981858572661
sample_607,0.997318858701843,0.00240734812303463,0.000273793175122773
sample_608,0.000829600030568529,0.999170379563821,0.0000000204056108743148
sample_609,0.987398629200996,0.0114625234991089,0.00113884729989515
sample_610,0.00323027395828686,0.000000272798423693211,0.996769453243289
sample_611,0.00130553447280846,0.998694431375525,0.0000000341516662417748
sample_612,0.684916084182058,0.000143624711995505,0.314940291105947
sample_613,0.0026978019530297,0.997302071975189,0.000000126071781216479
sample_614,0.000424614246990817,0.999575374285626,0.0000000114673827309174
sample_615,0.0216233669003319,0.000001400058524683,0.978375233041143
sample_616,0.0306299090324728,0.00000319354555477946,0.969366897421972
sample_617,0.988899831399613,0.00981420496483236,0.00128596363555414
sample_618,0.000337137573302293,0.0000000840029726237425,0.999662778423725
sample_619,0.943745396785617,0.000120315303143249,0.05613428791124
sample_620,0.000270369164601636,0.0000000313202770256938,0.999729599515121
sample_621,0.0118090477632057,0.988190704419076,0.000000247817718564842
sample_622,0.0398851163593343,0.960113160339069,0.00000172330159678398
sample_623,0.000344494414256699,0.999655495372726,0.0000000102130170492375
sample_624,0.000396209864888288,0.999603779313362,0.0000000108217497073078
sample_625,0.00273359817041809,0.000000243191511559845,0.99726615863807
sample_626,0.997240323573994,0.00259662153259653,0.000163054893408977
sample_627,0.000344827605438876,0.000000112210196273714,0.999655060184365
sample_628,0.518184486477361,0.481805729868224,0.00000978365441521531
sample_629,0.0206505360337841,0.00000472961027093877,0.979344734355945
sample_630,0.456797584024453,0.0000463425558843296,0.543156073419663
sample_631,0.0717128277511319,0.928285998560331,0.00000117368853736184
sample_632,0.994013852408314,0.000193881160996622,0.00579226643068965
sample_633,0.181569311366226,0.0000310068189428966,0.818399681814832
sample_634,0.000607460674029119,0.999392514438165,0.0000000248878061333113
sample_635,0.011522464039314,0.988477172035235,0.000000363925451143294
sample_636,0.0104234560910141,0.00000153341565099031,0.989575010493335
sample_637,0.998168677630291,0.000389826866829076,0.00144149550287968
sample_638,0.0787884172997537,0.00000500338299586386,0.92120657931725
sample_639,0.000282611971132712,0.999717377738708,0.0000000102901596628801
sample_640,0.00381590872592971,0.000000286016808925731,0.996183805257261
sample_641,0.956556067118611,0.0433310567466436,0.00011287613474569
sample_642,0.000197906813199607,0.999802082897205,0.0000000102895957872286
sample_643,0.000159028511271853,0.0000000251602243290429,0.999840946328504
sample_644,0.00535991276953854,0.99463998477596,0.000000102454501595864
sample_645,0.92341967992083,0.0765318024578896,0.0000485176212802567
sample_646,0.994249663292654,0.000186524549868999,0.00556381215747737
sample_647,0.97729636581818,0.000924761286477498,0.0217788728953421
sample_648,0.000664922190353943,0.999335061465415,0.0000000163442305383913
sample_649,0.00169143319523631,0.000000236915355615276,0.998308329889408
sample_650,0.000357916029652705,0.0000000378290580996392,0.999642046141289
sample_651,0.995816344901163,0.00388651512272834,0.000297139976108752
sample_652,0.0982870069495626,0.901710196314767,0.00000279673567003412
sample_653,0.0227668310148859,0.00000159711638404249,0.97723157186873
sample_654,0.996855830731642,0.000480791302758316,0.00266337796559908
sample_655,0.00549251059016846,0.000000554783336573567,0.994506934626495
sample_656,0.00250707583719279,0.997492876391688,0.0000000477711194979801
sample_657,0.00128317249908637,0.000000154096706709586,0.998716673404207
sample_658,0.00272282861751534,0.000000234446409192863,0.997276936936075
sample_659,0.000103155066928291,0.0000000193711747921455,0.999896825561897
sample_660,0.000263428016805529,0.999736563327962,0.00000000865523288989114
sample_661,0.963250865561493,0.0367049120030574,0.0000442224354497128
sample_662,0.000758715109216928,0.999241260057763,0.0000000248330199426779
sample_663,0.859139360702646,0.140838226828509,0.0000224124688454937
sample_664,0.000658124371446037,0.999341860155893,0.0000000154726604725664
sample_665,0.0316570091497823,0.968342171038728,0.000000819811489948539
sample_666,0.99384045057724,0.000276079296545583,0.00588347012621439
sample_667,0.997888263601199,0.00134141041320721,0.000770325985593527
sample_668,0.954134574166459,0.0000932965055529081,0.0457721293279885
sample_669,0.967404938595609,0.000257865704784648,0.0323371956996063
sample_670,0.000475059269532921,0.0000000531426104801707,0.999524887587857
sample_671,0.00573585385521004,0.994263823926531,0.000000322218259221791
sample_672,0.000203073753377977,0.999796917772093,0.00000000847452908546721
sample_673,0.998558079871199,0.000765124541228028,0.000676795587573204
sample_674,0.000230691453975906,0.999769296224809,0.0000000123212148548384
sample_675,0.000944871011745705,0.999055107813359,0.0000000211748950065465
sample_676,0.000550979162226937,0.0000000805083211309015,0.999448940329452
sample_677,0.976980791678203,0.000121830674730329,0.0228973776470664
sample_678,0.000118746326868004,0.0000000182233322994706,0.9998812354498
sample_679,0.997380223864073,0.00050612016424419,0.00211365597168305
sample_680,0.996530396885265,0.00296214446118262,0.000507458653552605
sample_681,0.000221317104741251,0.999778673553994,0.00000000934126522462365
sample_682,0.894507827974058,0.0000879663068266603,0.105404205719115
sample_683,0.997397187906654,0.00237288013894607,0.000229931954400263
sample_684,0.0289197005207171,0.971078739199351,0.0000015602799315591
sample_685,0.107369979903354,0.892628109785292,0.00000191031135455455
sample_686,0.998423543462103,0.000750515943296427,0.000825940594600494
sample_687,0.993798414608255,0.00557559946010531,0.000625985931639389
sample_688,0.000229024609260496,0.0000000296432936443815,0.999770945747446
sample_689,0.367289527320254,0.632702926717614,0.00000754596213236085
sample_690,0.0265121494414588,0.00000188750629419448,0.973485963052247
sample_691,0.0125268380028982,0.987472953459984,0.000000208537117919504
sample_692,0.98059142838039,0.0193574306277497,0.0000511409918604126
sample_693,0.284205631269526,0.715773001560801,0.0000213671696723267
sample_694,0.0440375946829283,0.955961467416776,0.000000937900295332727
sample_695,0.00098263763548952,0.000000105306948985992,0.999017257057561
sample_696,0.192990344434922,0.0000142799331403584,0.806995375631938
sample_697,0.000603166508623822,0.0000000787344840245698,0.999396754756892
sample_698,0.00268027897020747,0.000000469447334742844,0.997319251582458
sample_699,0.00134625644843346,0.000000112780338792883,0.998653630771228
sample_700,0.000684000138440831,0.000000202439416279758,0.999315797422143
sample_701,0.000195198499702194,0.0000000622106987105475,0.999804739289599
sample_702,0.997910554518746,0.00133389989946625,0.000755545581787529
sample_703,0.942183306611335,0.0577853243760999,0.0000313690125654042
sample_704,0.000807221616824652,0.999192760009544,0.0000000183736314099365
sample_705,0.0119004063039498,0.00000127910837896112,0.988098314587671
sample_706,0.00450975773302337,0.995490124075244,0.000000118191732686218
sample_707,0.00128756419950198,0.998712399893252,0.000000035907246141602
sample_708,0.00211454662122766,0.997885399840678,0.000000053538094778295
sample_709,0.982280159305969,0.0176689979028909,0.0000508427911405373
sample_710,0.979659873496509,0.000117424842702934,0.020222701660788
sample_711,0.000345962814732768,0.999654026021034,0.0000000111642329454165
sample_712,0.985371036667618,0.0145577682525903,0.000071195079792198
sample_713,0.0027693549064271,0.997230588255139,0.0000000568384343615084
sample_714,0.00165139285634504,0.99834855930594,0.0000000478377154781435
sample_715,0.000204534331515652,0.999795453139426,0.0000000125290583914322
sample_716,0.981264195745114,0.0186827442368413,0.0000530600180448581
sample_717,0.000302216202600091,0.9996977745589,0.00000000923850039583059
sample_718,0.00733001005687797,0.992669865697793,0.0000001242453289869
sample_719,0.533305028601437,0.0000347791211877911,0.466660192277375
sample_720,0.0350758181684566,0.964923612529238,0.000000569302305742872
sample_721,0.000555592821587849,0.0000000621799665162508,0.999444344998446
sample_722,0.994905995102358,0.000212498310279918,0.00488150658736207
sample_723,0.106336379357419,0.000016794568087931,0.893646826074493
sample_724,0.0174766576192103,0.00000205163741373555,0.982521290743376
sample_725,0.745597945521724,0.254381130067615,0.0000209244106612498
sample_726,0.120063512292004,0.87993413189725,0.0000023558107458842
sample_727,0.0050032971797091,0.99499660494607,0.000000097874220616943
sample_728,0.997865332846061,0.00175288203930684,0.000381785114631564
sample_729,0.00125104764461944,0.00000047033776055002,0.99874848201762
sample_730,0.000336024026407766,0.0000000507257278154067,0.999663925247864
sample_731,0.89877202338779,0.101160997309826,0.0000669793023842317
sample_732,0.360876237591629,0.639101135853122,0.0000226265552492779
sample_733,0.000730180613215439,0.999269775533094,0.0000000438536901455712
sample_734,0.991033233796198,0.000179032225165433,0.00878773397863682
sample_735,0.998681079460366,0.000806945511145752,0.000511975028488325
sample_736,0.353883377624995,0.0000250420977897188,0.646091580277215
sample_737,0.984476956970038,0.000194262596919901,0.0153287804330418
sample_738,0.000586427812946601,0.000000104747009131424,0.999413467440044
sample_739,0.000594509710115936,0.0000000572640538065672,0.99940543302583
sample_740,0.0972247127150202,0.0000311855825465127,0.902744101702433
sample_741,0.225318360005973,0.0000182490969428801,0.774663390897084
sample_742,0.265191809451341,0.734803366079486,0.00000482446917228929
sample_743,0.968794664402371,0.000257566387917897,0.0309477692097111
sample_744,0.0670903218382707,0.0000327031050252583,0.932876975056704
sample_745,0.0245476755493716,0.975450648954004,0.00000167549662485387
sample_746,0.0145935219857268,0.985406174014699,0.000000303999574451306
sample_747,0.987864401196391,0.012068339155346,0.0000672596482631031
sample_748,0.990085060931665,0.00614590902055773,0.00376903004777729
sample_749,0.997619110237062,0.000846994560500994,0.00153389520243678
sample_750,0.000287620209606953,0.0000000408929904794542,0.999712338897402
sample_751,0.00963881824259983,0.990360928944835,0.000000252812564967332
sample_752,0.000222217241454212,0.0000000298793670115747,0.999777752879179
sample_753,0.000116423117314726,0.0000000192161725683648,0.999883557666513
sample_754,0.00365672257470129,0.000000277125701573684,0.996343000299597
sample_755,0.000246842168203606,0.0000000301705607899769,0.999753127661236
sample_756,0.984056204475893,0.0158733709030936,0.0000704246210134879
sample_757,0.919692719065567,0.0802099824898411,0.0000972984445920017
sample_758,0.0014721094293827,0.000000124932719448996,0.998527765637898
sample_759,0.00287784500105641,0.000000431691595823235,0.997121723307348
sample_760,0.521764823966447,0.478225325658145,0.0000098503754074037
sample_761,0.991749823079239,0.00816553234987415,0.000084644570887092
sample_762,0.796454781495868,0.203522964310334,0.0000222541937973538
sample_763,0.933409302405482,0.0665611273924802,0.0000295702020382236
sample_764,0.998365041876292,0.000770146300518953,0.000864811823188915
sample_765,0.00111180919089432,0.998888167071526,0.0000000237375792833741
sample_766,0.997234722355226,0.00226964116162084,0.000495636483153443
sample_767,0.982151645641805,0.0177940426251605,0.000054311733034252
sample_768,0.24032128123725,0.759674451709818,0.00000426705293211968
sample_769,0.985937707731703,0.0140052815741692,0.0000570106941275824
sample_770,0.00170526233626706,0.998294703861411,0.0000000338023216554357
sample_771,0.000291981110375857,0.999708008373096,0.0000000105165282372804
sample_772,0.992402918769451,0.000303219234803188,0.00729386199574583
sample_773,0.000139617299402983,0.0000000197929332984131,0.999860362907664
sample_774,0.00198536645432388,0.000000193295475274885,0.998014440250201
sample_775,0.16607112681998,0.833908288697883,0.0000205844821376974
sample_776,0.0150599121544569,0.984939454330465,0.000000633515077890619
sample_777,0.0179262146148135,0.00000116861235730735,0.982072616772829
sample_778,0.996286964457589,0.00326930417638066,0.000443731366030308
sample_779,0.0000925791334228027,0.000000017444747989691,0.999907403421829
sample_780,0.998038313931906,0.00156719917164092,0.000394486896453071
sample_781,0.973739238231613,0.000153642422045384,0.0261071193463413
sample_782,0.00477945502099393,0.995220434182717,0.00000011079628941637
sample_783,0.982500423203146,0.0171376923037646,0.000361884493089597
sample_784,0.000203272137635056,0.000000029458511361129,0.999796698403854
sample_785,0.000113314008258868,0.0000000178032325212736,0.999886668188509
sample_786,0.992751255696849,0.000718683978289673,0.00653006032486094
sample_787,0.000563221554749548,0.999436764311229,0.0000000141340217729959
sample_788,0.99180453669413,0.00025841185621231,0.00793705144965745
sample_789,0.000176268013945044,0.0000000228917303337167,0.999823709094325
sample_790,0.000595343406104611,0.0000000836345042879539,0.999404572959391
sample_791,0.000182442618395277,0.0000000433305692578012,0.999817514051036
sample_792,0.00131415843026461,0.998685802669224,0.0000000389005114616795
sample_793,0.000102141158141713,0.0000000309216150716601,0.999897827920243
sample_794,0.92218924051558,0.077782382390095,0.0000283770943251815
sample_795,0.000572368397323321,0.999427614188313,0.0000000174143638385364
sample_796,0.000516268641136999,0.0000000576540543326662,0.999483673704809
sample_797,0.000108627357054705,0.0000000237932390868908,0.999891348849706
sample_798,0.00305218102726419,0.00000023096921382805,0.996947588003522
sample_799,0.196473067091587,0.803523446788703,0.00000348611971055934
sample_800,0.0841976556547882,0.915800954249575,0.00000139009563723841
sample_801,0.904516986045124,0.0954453136725651,0.0000377002823111336
sample_802,0.000352480509982726,0.999647502435246,0.0000000170547710974188
sample_803,0.984294236532441,0.0156502937094853,0.0000554697580740318
sample_804,0.00228820723367759,0.00000017922326041798,0.997711613543062
sample_805,0.99473503119374,0.00513577708390316,0.000129191722357032
sample_806,0.000109090012585427,0.0000000205803243945849,0.99989088940709
sample_807,0.991818840849858,0.000682330483217752,0.00749882866692374
sample_808,0.0252401925058765,0.974759394469162,0.000000413024961893187
sample_809,0.974545028229908,0.0253825359206555,0.0000724358494361086
sample_810,0.002088182297506,0.00000043904995422328,0.99791137865254
sample_811,0.00182818036529795,0.99817172383041,0.00000009580429205235
sample_812,0.00152757031422055,0.998472370097152,0.0000000595886275191939
sample_813,0.0000958804774754832,0.0000000169424764198511,0.999904102580048
sample_814,0.0227115857816871,0.00000205038581276794,0.9772863638325
sample_815,0.99686527619563,0.000963355754216527,0.00217136805015318
sample_816,0.381664102146443,0.618327917138468,0.00000798071508958536
sample_817,0.000509633024247907,0.999490342908773,0.000000024066979427776
sample_818,0.994964051849783,0.000217029612562783,0.00481891853765447
sample_819,0.000943108437311984,0.0000000974464944575203,0.999056794116193
sample_820,0.00959747464382724,0.990402244986329,0.000000280369843601812
sample_821,0.998563691507134,0.00106653653486409,0.000369771958002341
sample_822,0.0159976138560941,0.00000280628710422666,0.983999579856802
sample_823,0.223509020346746,0.776482369488154,0.00000861016510031947
sample_824,0.000317154675987741,0.0000000508314714665035,0.999682794492541
sample_825,0.957825825418892,0.0421237087990277,0.0000504657820799856
sample_826,0.051097520799979,0.00000369524071795153,0.948898783959303
sample_827,0.00144661653303422,0.000000177012774957851,0.998553206454191
sample_828,0.00832424804993894,0.991675569923496,0.000000182026564972879
sample_829,0.00133296022602134,0.998666998056174,0.0000000417178050039743
sample_830,0.997596861186499,0.00150779085018563,0.000895347963315478
sample_831,0.985425827672846,0.000161699411736236,0.0144124729154175
sample_832,0.0257265494819135,0.974271390886644,0.00000205963144284389
sample_833,0.00177647773821732,0.000000200889261398657,0.998223321372521
sample_834,0.00123826427264413,0.998761709714107,0.0000000260132492810583
sample_835,0.000254129777480875,0.0000000295919925692881,0.999745840630527
sample_836,0.000111322710011639,0.0000000240475760540861,0.999888653242412
sample_837,0.00536336647177221,0.000000753627318354063,0.994635879900909
sample_838,0.998626746924018,0.000969272433183355,0.000403980642798642
sample_839,0.000204536236668561,0.0000000540750260109933,0.999795409688305
sample_840,0.671320781992159,0.0000647878980234006,0.328614430109818
sample_841,0.930334282372406,0.0695796886492084,0.000086028978385995
sample_842,0.0000990533305939426,0.0000000212346361544042,0.99990092543477
sample_843,0.00346175425827229,0.99653818091304,0.0000000648286879876389
sample_844,0.994400952023086,0.00509873495972342,0.000500313017190129
sample_845,0.0462226636122442,0.953776513388985,0.000000822998770890237
sample_846,0.984649275598228,0.0152489221832083,0.000101802218563859
sample_847,0.981422673675492,0.0180121554747207,0.00056517084978746
sample_848,0.000621675589490272,0.999378306936771,0.0000000174737384803315
sample_849,0.994218940118776,0.00469514860251559,0.00108591127870866
sample_850,0.000458120909388244,0.0000000750807937155658,0.999541804009818
sample_851,0.977939684260213,0.000131518832980784,0.0219287969068063
sample_852,0.265263360800058,0.734722098592808,0.0000145406071347757
sample_853,0.998222762478437,0.00149833254042979,0.000278904981133045
sample_854,0.456514059971329,0.543473037553601,0.0000129024750699813
sample_855,0.0350916844651816,0.000002360602945064,0.964905954931873
sample_856,0.000260923596625853,0.999739067812635,0.00000000859073952740259
sample_857,0.990350710308533,0.00938734575737075,0.00026194393409614
sample_858,0.984719300679519,0.000926353590122298,0.0143543457303581
sample_859,0.997723369366167,0.000754990857329924,0.00152163977650324
sample_860,0.682929573011908,0.317053441707076,0.0000169852810162597
sample_861,0.997352758887861,0.000508345341279643,0.0021388957708593
sample_862,0.903824909510855,0.000115920844657349,0.0960591696444879
sample_863,0.00616634457581082,0.0000011194745072461,0.993832535949682
sample_864,0.0426474812914187,0.957351709859066,0.00000080884951495017
sample_865,0.993843344756865,0.00606560094865982,0.0000910542944750572
sample_866,0.000339856170187255,0.0000000879403372589985,0.999660055889476
sample_867,0.0337201423490738,0.00000210464359992445,0.966277753007326
sample_868,0.0125559621488601,0.987443828613767,0.000000209237373387152
sample_869,0.99710217212383,0.00271682160380377,0.000181006272366612
sample_870,0.000522536768006761,0.999477438571868,0.0000000246601252062285
sample_871,0.993582728167412,0.00626265594672179,0.000154615885865699
sample_872,0.00731175708612941,0.0000015823094708467,0.9926866606044
sample_873,0.0117910277773545,0.988208771596731,0.000000200625914947801
sample_874,0.995062979772645,0.000216403023514651,0.00472061720383993
sample_875,0.0000842963188456536,0.0000000188104928577294,0.999915684870662
sample_876,0.000201853813931927,0.0000000252950600474475,0.999798120891008
sample_877,0.953130692165017,0.0000991043617715172,0.0467702034732118
